WOJ;POW;GMI;RODZ_GMI;RM;MZ;NAZWA;SYM;SYMPOD;STAN_NA
06;20;03;2;01;;Antoniówka;0890554;0890554;2021-01-01
06;10;04;2;02;;Antoniów-Kolonia;0386330;0386330;2021-01-01
06;04;01;1;99;;Antonówka;0987816;0987800;2021-01-01
06;12;01;2;01;;Antonówka;0379784;0379784;2021-01-01
06;13;05;2;01;;Antopol;0017644;0017644;2021-01-01
06;14;08;5;00;;Antopol;0386583;0386577;2021-01-01
06;03;11;5;01;;Anusin;0107436;0107436;2021-01-01
06;04;05;2;00;;Anusin;0895209;0895190;2021-01-01
06;17;04;2;00;;Anusin;0390410;0390403;2021-01-01
06;02;04;2;00;;Arenda;0886601;0886593;2021-01-01
06;03;10;2;00;;Arendowizna;0106632;0106626;2021-01-01
06;03;06;2;00;;Arendy;0104001;0103993;2021-01-01
06;19;03;2;00;;Argentyna;0103409;0103390;2021-01-01
06;01;04;2;00;;Augustówka;0011660;0011653;2021-01-01
06;13;06;2;01;;Augustówka;0019181;0019181;2021-01-01
06;04;07;2;01;;Aurelin;0903819;0903819;2021-01-01
06;15;03;2;05;;Awuls;1024445;1024445;2021-01-01
06;15;03;2;00;;Awuls;0011156;0011140;2021-01-01
06;12;05;5;00;;Baba;0388694;0388688;2021-01-01
06;08;11;2;01;;Babczyzna;0388719;0388719;2021-01-01
06;13;04;5;01;;Babianka;0016780;0016780;2021-01-01
06;13;04;5;02;;Babianka;1023575;1023575;2021-01-01
06;02;10;2;01;;Babice;0896090;0896090;2021-01-01
06;09;01;5;01;;Babin;0378460;0378460;2021-01-01
06;08;07;2;00;;Babiwoda;0993870;0384756;2021-01-01
06;19;05;2;02;;Babsk;0108826;0108826;2021-01-01
06;19;05;2;01;;Babsk;0108795;0108795;2021-01-01
06;03;10;2;02;;Bachus;0106572;0106572;2021-01-01
06;11;11;2;01;;Baczków;0695605;0695605;2021-01-01
06;20;14;2;00;;Badunia;0906730;0906723;2021-01-01
06;20;07;2;00;;Bagatela;0895400;0895391;2021-01-01
06;15;05;2;02;;Bagna;1024505;1024505;2021-01-01
06;01;03;2;00;;Bagno;1019770;0010599;2021-01-01
06;01;04;2;00;;Bagno;0011788;0011771;2021-01-01
06;02;03;2;00;;Bagno;0886245;0886239;2021-01-01
06;02;08;2;00;;Bagno;0892560;0892553;2021-01-01
06;08;08;2;00;;Bagno;1020513;0386229;2021-01-01
06;08;12;2;00;;Bagno;0391124;0391118;2021-01-01
06;20;15;5;01;;Bagno;0906982;0906982;2021-01-01
06;01;03;2;02;;Bagonica;0010889;0010872;2021-01-01
06;19;02;2;00;;Baje;0012109;0012090;2021-01-01
06;18;06;5;00;;Bajówka;0893819;0893802;2021-01-01
06;03;12;2;01;;Bakus-Wanda;0109211;0109211;2021-01-01
06;09;15;2;00;;Baldachów;0905445;0905439;2021-01-01
06;14;11;2;01;;Bałtów;0394341;0394341;2021-01-01
06;20;11;2;00;;Banicha;0899489;0899472;2021-01-01
06;03;06;2;00;;Banki;1025663;0103906;2021-01-01
06;03;14;2;00;;Banki;0111219;0111202;2021-01-01
06;03;08;2;00;;Bankowe;0105963;0105957;2021-01-01
06;19;05;2;00;;Bankowe;1025812;0109062;2021-01-01
06;03;10;2;00;;Bańkówka;0107005;0106997;2021-01-01
06;03;15;5;01;;Bańkowszczyzna;0105472;0105472;2021-01-01
06;09;07;2;01;;Barak;0381440;0381440;2021-01-01
06;07;02;5;01;;Baraki;0786220;0786220;2021-01-01
06;07;04;2;05;;Baraki;0792225;0792225;2021-01-01
06;06;10;2;01;;Baraki;0108080;0108080;2021-01-01
06;09;16;2;01;;Baraki;0905698;0905698;2021-01-01
06;08;03;2;01;;Baran;0380480;0380480;2021-01-01
06;01;10;2;00;;Barani Kąt;0016194;0016188;2021-01-01
06;15;08;2;05;;Barania Szyja;0022674;0022668;2021-01-01
06;06;03;2;01;;Baranica;0888221;0888221;2021-01-01
06;07;07;2;00;;Baranów;0808854;0808848;2021-01-01
06;14;02;2;04;;Baranów;0378253;0378253;2021-01-01
06;05;07;2;00;;Baranówka;0804046;0804030;2021-01-01
06;08;07;2;01;;Baranówka;0384578;0384578;2021-01-01
06;03;04;2;01;;Barbarówka;0102367;0102367;2021-01-01
06;20;05;2;01;;Barchaczów;0893156;0893156;2021-01-01
06;10;01;2;01;;Barki;0101899;0101899;2021-01-01
06;14;06;2;01;;Barłogi;0384331;0384331;2021-01-01
06;14;10;2;01;;Bartłomiejowice;0392980;0392980;2021-01-01
06;09;10;2;00;;Bartoszówka;0386778;0386761;2021-01-01
06;19;03;2;00;;Bartoszycha;0103823;0103817;2021-01-01
06;13;06;2;00;;Barwinów;0019353;0019330;2021-01-01
06;12;02;5;01;;Basonia;0381947;0381947;2021-01-01
06;11;10;2;00;;Bastacicha;0695290;0695284;2021-01-01
06;09;11;2;01;;Baszki;0387393;0387393;2021-01-01
06;19;08;2;00;;Batajsk;1026303;0110846;2021-01-01
06;05;01;2;01;;Batorz;0787922;0787922;2021-01-01
06;05;01;2;00;;Batorz Drugi;0787939;0787922;2021-01-01
06;05;01;2;00;;Batorz Pierwszy;0787951;0787922;2021-01-01
06;05;01;2;00;;Batorz-Kolonia;0787945;0787922;2021-01-01
06;61;01;1;99;;Batraki;1025048;0922018;2021-01-01
06;03;07;2;00;;Bażantarnia;0105041;0105035;2021-01-01
06;17;04;2;01;;Bazar;0390219;0390219;2021-01-01
06;18;10;2;00;;Bazarek;0901453;0901447;2021-01-01
06;62;01;1;99;;Bazylany;0929925;0929902;2021-01-01
06;63;01;1;99;;Bazylianówka;0954739;0954700;2021-01-01
06;02;05;4;99;;Bęben;0887204;0887196;2021-01-01
06;07;08;5;01;;Bęczyn;0392454;0392454;2021-01-01
06;15;06;2;01;;Bedlno;0017839;0017839;2021-01-01
06;15;06;2;01;;Bedlno Radzyńskie;0018170;0018170;2021-01-01
06;13;01;2;01;;Bednarzówka;0011305;0011305;2021-01-01
06;10;01;2;01;;Bekiesza;0101913;0101913;2021-01-01
06;15;03;2;01;;Bełcząc;0011140;0011140;2021-01-01
06;20;04;5;00;;Belfont;0891269;0891252;2021-01-01
06;07;04;2;05;;Belweder;0792231;0792231;2021-01-01
06;18;02;2;01;;Bełżec;0885599;0885599;2021-01-01
06;09;01;4;96;;Bełżyce;0955555;0955555;2021-01-01
06;03;04;2;01;;Berdyszcze;0102380;0102380;2021-01-01
06;08;09;2;01;;Berejów;0387200;0387200;2021-01-01
06;20;02;2;01;;Bereść;0888468;0888468;2021-01-01
06;20;03;2;02;;Berestki;0890583;0890583;2021-01-01
06;01;10;2;01;;Bereza;0015680;0015680;2021-01-01
06;04;03;2;01;;Bereżnica;0888741;0888741;2021-01-01
06;04;03;2;00;;Bereźnica-Kolonia;0888758;0888741;2021-01-01
06;01;19;2;01;;Berezówka;0022680;0022680;2021-01-01
06;09;11;2;00;;Bernatówka;0387460;0387453;2021-01-01
06;01;09;2;00;;Besarabówka;0014887;0014870;2021-01-01
06;20;11;2;00;;Bezednia;0899153;0899147;2021-01-01
06;03;11;5;01;;Bezek;0107442;0107442;2021-01-01
06;03;11;5;01;;Bezek Dębiński;0107459;0107459;2021-01-01
06;03;11;5;02;;Bezek-Kolonia;0107465;0107465;2021-01-01
06;15;08;2;01;;Bezwola;0022119;0022119;2021-01-01
06;08;05;5;01;;Biadaczka;0382438;0382438;2021-01-01
06;15;06;2;01;;Biała;0017845;0017845;2021-01-01
06;05;05;5;01;;Biała Druga;0794448;0794448;2021-01-01
06;05;05;5;01;;Biała Pierwsza;0794483;0794483;2021-01-01
06;61;01;1;96;;Biała Podlaska;0922018;0922018;2021-01-01
06;05;05;4;99;;Biała Poduchowna;0980501;0980493;2021-01-01
06;62;01;1;99;;Białawin;0929931;0929902;2021-01-01
06;09;02;2;01;;Białawoda;0379130;0379130;2021-01-01
06;06;05;2;01;;Białka;0104194;0104194;2021-01-01
06;10;04;2;01;;Białka;0386347;0386347;2021-01-01
06;13;01;2;01;;Białka;0011328;0011328;2021-01-01
06;15;06;2;01;;Białka;0017905;0017905;2021-01-01
06;61;01;1;99;;Białka;0922024;0922018;2021-01-01
06;10;04;2;02;;Białka-Kolonia;0386353;0386353;2021-01-01
06;08;08;2;00;;Białki;1020520;0386034;2021-01-01
06;19;05;2;00;;Białki;0109040;0109033;2021-01-01
06;16;06;2;01;;Białki Dolne;0392224;0392224;2021-01-01
06;16;06;2;01;;Białki Górne;0392253;0392253;2021-01-01
06;63;01;1;99;;Białkowska Góra;0954745;0954700;2021-01-01
06;08;06;5;01;;Białobrzegi;0383171;0383171;2021-01-01
06;20;14;2;01;;Białobrzegi;0905942;0905942;2021-01-01
06;08;06;5;01;;Białobrzegi-Kolonia;0383188;0383188;2021-01-01
06;11;07;2;00;;Białoglina;0689830;0689823;2021-01-01
06;03;02;2;01;;Białopole;0100983;0100983;2021-01-01
06;03;02;2;00;;Białopole-Kolonia;1025344;0100983;2021-01-01
06;03;10;2;00;;Białorzeka;0106649;0106626;2021-01-01
06;04;04;2;01;;Białoskóry;0889031;0889031;2021-01-01
06;12;05;5;01;;Białowoda;0388168;0388168;2021-01-01
06;04;07;2;01;;Białowody;0903848;0903848;2021-01-01
06;20;06;2;00;;Białowody;0894813;0894807;2021-01-01
06;20;02;2;00;;Białowody-Kolonia;0888570;0888563;2021-01-01
06;20;14;2;01;;Białowola;0905959;0905959;2021-01-01
06;20;15;4;99;;Biały Słup;0907071;0988253;2021-01-01
06;04;02;2;04;;Białystok;0886759;0886759;2021-01-01
06;11;05;2;01;;Biardy;0679345;0679345;2021-01-01
06;03;10;2;00;;Biedaków;0106655;0106626;2021-01-01
06;03;12;2;00;;Biedaków;0109553;0109547;2021-01-01
06;01;09;2;01;;Bielany;0014835;0014835;2021-01-01
06;11;06;2;01;;Bielany Duże;0686204;0686204;2021-01-01
06;11;06;2;02;;Bielany Małe;0686210;0686204;2021-01-01
06;11;06;2;02;;Bielany Trzecie;0686285;0686279;2021-01-01
06;12;05;4;99;;Bielecczyzna;0956566;0956550;2021-01-01
06;06;02;2;01;;Bielecha;0380356;0380356;2021-01-01
06;19;05;2;00;;Bieleckie;0108849;0108832;2021-01-01
06;03;14;2;01;;Bielin;0111001;0111001;2021-01-01
06;12;03;2;01;;Bielsko;0382757;0382757;2021-01-01
06;63;01;1;99;;Bielszczyzna;0954751;0954700;2021-01-01
06;03;15;5;02;;Bieniów;0105489;0105489;2021-01-01
06;10;01;2;01;;Biesiadki;0101920;0101920;2021-01-01
06;09;03;5;00;;Biesiadki;1020909;0379614;2021-01-01
06;02;01;1;96;;Biłgoraj;0987673;0987673;2021-01-01
06;20;05;2;00;;Bilskie;0893446;0893430;2021-01-01
06;03;11;5;00;;Bilsko;0107525;0107519;2021-01-01
06;05;06;5;01;;Bilsko;0799552;0799552;2021-01-01
06;17;05;2;01;;Biskupice;0392106;0392106;2021-01-01
06;09;15;2;01;;Biskupie;0905385;0905385;2021-01-01
06;17;01;1;99;;Biskupie;0957169;0957146;2021-01-01
06;63;01;1;99;;Biskupie;0954768;0954700;2021-01-01
06;09;14;2;02;;Biskupie-Kolonia;0393904;0393904;2021-01-01
06;09;15;2;02;;Biskupie-Kolonia;0905391;0905391;2021-01-01
06;02;04;2;01;;Biszcza;0886469;0886469;2021-01-01
06;02;04;2;00;;Biszcza-Kolonia;1061311;0886469;2021-01-01
06;02;04;2;00;;Biszcza-Osiedle;1061328;0886469;2021-01-01
06;15;04;2;00;;Blachowa;0013327;0013310;2021-01-01
06;11;08;2;01;;Błażejki;0691263;0691263;2021-01-01
06;05;01;2;01;;Błażek;0787968;0787968;2021-01-01
06;11;11;2;01;;Błażków;0695670;0695670;2021-01-01
06;16;05;2;00;;Błędowice;0391495;0391489;2021-01-01
06;11;05;2;02;;Blekicie;0679405;0679397;2021-01-01
06;07;06;2;01;;Blinów Drugi;0807748;0807748;2021-01-01
06;07;06;2;01;;Blinów Pierwszy;0807777;0807777;2021-01-01
06;07;06;2;02;;Blinów Pierwszy;0807783;0807783;2021-01-01
06;07;06;2;02;;Blinów-Kolonia;0807754;0807754;2021-01-01
06;08;06;5;00;;Bliska;0383231;0383225;2021-01-01
06;20;08;2;00;;Bliski Dół;1026510;0897119;2021-01-01
06;07;02;5;01;;Bliskowice;0786236;0786236;2021-01-01
06;08;04;2;01;;Blizocin;0381806;0381806;2021-01-01
06;20;01;2;01;;Bliżów;0884890;0884890;2021-01-01
06;20;01;2;00;;Bliżów-Kolonia;0884909;0884890;2021-01-01
06;15;08;2;00;;Bliższa;0022349;0022332;2021-01-01
06;01;05;2;01;;Błonie;0012902;0012902;2021-01-01
06;01;05;2;02;;Błonie;0012919;0012919;2021-01-01
06;02;08;2;00;;Błonie;0892375;0892369;2021-01-01
06;02;09;2;00;;Błonie;1025284;0894210;2021-01-01
06;02;12;4;99;;Błonie;1025290;0988069;2021-01-01
06;12;05;4;99;;Błonie;0956572;0956550;2021-01-01
06;20;10;2;00;;Błonie;0898410;0898403;2021-01-01
06;20;13;4;99;;Błonie;0987940;0987934;2021-01-01
06;20;14;2;00;;Błonie;0906574;0906568;2021-01-01
06;61;01;1;99;;Błonie;0922030;0922018;2021-01-01
06;64;01;1;99;;Błonie;1065349;0987510;2021-01-01
06;20;05;2;00;;Blonka;0893564;0893558;2021-01-01
06;01;02;1;99;;Błotków Duży;0922350;0922343;2021-01-01
06;01;02;1;99;;Błotków Mały;0922366;0922343;2021-01-01
06;01;17;2;00;;Błoto;1024238;0021255;2021-01-01
06;06;04;2;01;;Bobliwo;0889686;0889686;2021-01-01
06;01;12;2;00;;Boblowska;0018520;0018483;2021-01-01
06;14;07;2;01;;Bobowiska;0385661;0385661;2021-01-01
06;06;03;2;01;;Bobrowe;0888238;0888238;2021-01-01
06;16;04;5;01;;Bobrowniki;0390449;0390449;2021-01-01
06;07;08;5;02;;Boby-Kolonia;0392460;0392460;2021-01-01
06;07;08;5;01;;Boby-Księże;0392477;0392477;2021-01-01
06;07;08;5;01;;Boby-Wieś;0392483;0392483;2021-01-01
06;14;04;5;01;;Bochotnica;0383024;0383024;2021-01-01
06;14;08;4;99;;Bochotnica;0956460;0956454;2021-01-01
06;14;08;5;02;;Bochotnica-Kolonia;0386577;0386577;2021-01-01
06;18;13;2;00;;Bocianówka;0904693;0904687;2021-01-01
06;20;10;2;00;;Bocianówka;0898745;0898739;2021-01-01
06;09;16;2;00;;Boćków;0905847;0905830;2021-01-01
06;01;03;2;03;;Boczenka;0010748;0010731;2021-01-01
06;20;13;5;01;;Bodaczów;0900577;0900577;2021-01-01
06;09;11;2;01;;Boduszyn;0387401;0387401;2021-01-01
06;02;03;2;00;;Bogacki Koniec;0886179;0886162;2021-01-01
06;10;05;2;01;;Bogdanka;0389707;0389707;2021-01-01
06;11;10;2;00;;Bogdanowicze;0695309;0695284;2021-01-01
06;03;02;2;00;;Bogdanówka;0101008;0100990;2021-01-01
06;04;06;2;01;;Bogucice;0902748;0902748;2021-01-01
06;09;04;2;01;;Bogucin;0380801;0380801;2021-01-01
06;11;11;2;00;;Bogucin;0696177;0696160;2021-01-01
06;06;03;2;01;;Bogusław;0888244;0888244;2021-01-01
06;16;04;4;99;;Bogusze;0956997;0956980;2021-01-01
06;01;14;2;00;;Boguszów;0019732;0019726;2021-01-01
06;01;16;2;01;;Bohukały;0020623;0020623;2021-01-01
06;13;07;2;01;;Bohutyn;0108230;0108230;2021-01-01
06;12;02;5;02;;Boiska-Kolonia;0381953;0381953;2021-01-01
06;07;01;1;99;;Bojanówka;0956129;0956112;2021-01-01
06;15;08;2;01;;Bojanówka;0022177;0022177;2021-01-01
06;02;01;1;99;;Bojary;0987680;0987673;2021-01-01
06;13;05;2;01;;Bojary;0017650;0017650;2021-01-01
06;08;10;5;01;;Bójki;0388889;0388889;2021-01-01
06;15;08;2;00;;Bójków;0022355;0022332;2021-01-01
06;04;07;2;01;;Bokinia;0903877;0903877;2021-01-01
06;01;17;2;01;;Bokinka Królewska;0021019;0021019;2021-01-01
06;01;17;2;01;;Bokinka Pańska;0021054;0021054;2021-01-01
06;02;12;5;00;;Bolesławin;0901341;0901335;2021-01-01
06;06;06;2;01;;Bończa;0104521;0104521;2021-01-01
06;06;06;2;02;;Bończa-Kolonia;0104544;0104544;2021-01-01
06;20;01;2;00;;Bondyrz;0884884;0884861;2021-01-01
06;20;01;2;01;;Bondyrz;0884921;0884921;2021-01-01
06;06;02;2;01;;Boniewo;0380362;0380362;2021-01-01
06;02;06;5;01;;Bononia;0887664;0887664;2021-01-01
06;17;05;2;02;;Bonów;0392112;0392112;2021-01-01
06;12;02;5;01;;Bór;0381960;0381960;2021-01-01
06;20;01;2;00;;Bór;0885056;0885040;2021-01-01
06;20;07;2;00;;Bór;0895511;0895505;2021-01-01
06;20;15;5;04;;Bór;0907020;0907013;2021-01-01
06;01;13;2;01;;Bordziłówka;0018550;0018550;2021-01-01
06;10;03;5;00;;Borek;0385632;0385626;2021-01-01
06;08;05;5;00;;Borek;1020252;0382651;2021-01-01
06;08;10;5;00;;Borek;0389073;0389067;2021-01-01
06;11;08;2;00;;Borek;0691613;0691607;2021-01-01
06;12;01;2;00;;Borek;1022392;0380103;2021-01-01
06;12;06;5;00;;Borek;1023109;0389506;2021-01-01
06;16;04;4;99;;Borek;0957005;0956980;2021-01-01
06;20;07;2;00;;Borek;1026473;0895824;2021-01-01
06;20;13;5;00;;Borek;0900583;0900577;2021-01-01
06;20;14;2;00;;Borek;0906829;0906812;2021-01-01
06;20;14;2;00;;Borek Białowolski;0905965;0905959;2021-01-01
06;20;15;4;99;;Borek Drugi;0988260;0988253;2021-01-01
06;20;07;2;00;;Borek Noakowski;0895847;0895830;2021-01-01
06;20;15;4;99;;Borek Pierwszy;0988276;0988253;2021-01-01
06;02;08;2;01;;Borki;0892197;0892197;2021-01-01
06;08;03;2;00;;Borki;1020045;0380592;2021-01-01
06;11;05;2;02;;Borki;0679859;0679842;2021-01-01
06;11;08;2;01;;Borki;0691286;0691286;2021-01-01
06;11;09;2;00;;Borki;0692950;0692943;2021-01-01
06;13;01;2;00;;Borki;0011498;0011481;2021-01-01
06;15;02;2;01;;Borki;0378885;0378885;2021-01-01
06;16;03;2;01;;Borki;0387878;0387878;2021-01-01
06;18;01;1;99;;Borki;0988081;0988075;2021-01-01
06;20;04;5;00;;Borki;0891393;0891387;2021-01-01
06;09;04;2;01;;Borków;0380818;0380818;2021-01-01
06;09;10;2;01;;Borkowizna;0386726;0386726;2021-01-01
06;09;12;2;01;;Borkowizna;0391650;0391650;2021-01-01
06;17;03;5;02;;Borkowszczyzna;0389104;0389104;2021-01-01
06;04;08;2;00;;Bormańce;0905190;0905184;2021-01-01
06;03;14;2;00;;Borodyska;0111188;0111107;2021-01-01
06;07;02;5;01;;Borów;0786259;0786259;2021-01-01
06;06;03;2;01;;Borów;0888250;0888250;2021-01-01
06;12;01;2;01;;Borów;0379790;0379790;2021-01-01
06;03;10;2;00;;Borowa;0107407;0107399;2021-01-01
06;14;09;2;01;;Borowa;0389890;0389890;2021-01-01
06;02;08;2;00;;Borowce;0892576;0892553;2021-01-01
06;01;11;2;00;;Borowe;0017130;1066863;2021-01-01
06;15;02;2;04;;Borowe;0379057;0379057;2021-01-01
06;06;11;2;01;;Borówek;0907208;0907208;2021-01-01
06;06;11;2;02;;Borówek-Kolonia;0907214;0907214;2021-01-01
06;07;04;2;05;;Borów-Gajówka;1019929;0792277;2021-01-01
06;06;07;2;01;;Borowica;0105242;0105242;2021-01-01
06;02;09;2;01;;Borowiec;0894210;0894210;2021-01-01
06;02;07;5;01;;Borowina;0890293;0890293;2021-01-01
06;06;11;2;02;;Borowina;0907450;0907444;2021-01-01
06;11;07;2;02;;Borowina;0689705;0689705;2021-01-01
06;11;07;2;00;;Borowina;1042213;0689651;2021-01-01
06;14;09;2;01;;Borowina;0390076;0390076;2021-01-01
06;16;05;2;00;;Borowina;0391510;0391503;2021-01-01
06;18;07;2;00;;Borowina;0896545;0896539;2021-01-01
06;20;11;2;01;;Borowina;0899029;0899029;2021-01-01
06;20;14;2;01;;Borowina Sitaniecka;0905994;0905994;2021-01-01
06;20;03;2;00;;Borowinka;0890732;0890726;2021-01-01
06;06;03;2;02;;Borów-Kolonia;0888267;0888267;2021-01-01
06;12;01;2;01;;Borów-Kolonia;0379815;0379815;2021-01-01
06;05;05;5;01;;Borownica;0794520;0794520;2021-01-01
06;03;11;5;01;;Borowo;0108000;0108000;2021-01-01
06;09;15;2;00;;Borowszczyzna;0905617;0905600;2021-01-01
06;04;05;2;01;;Borsuk;0894990;0894990;2021-01-01
06;06;03;2;02;;Borsuk;0888273;0888273;2021-01-01
06;20;14;2;01;;Bortatycze;0906019;0906019;2021-01-01
06;20;14;2;01;;Bortatycze-Kolonia;0906025;0906025;2021-01-01
06;16;02;2;01;;Borucicha;0674069;0674069;2021-01-01
06;06;10;2;01;;Boruń;0108097;0108097;2021-01-01
06;16;05;2;00;;Bory;0391450;0391443;2021-01-01
06;19;05;2;01;;Borysik;0108832;0108832;2021-01-01
06;14;11;2;01;;Borysów;0394358;0394358;2021-01-01
06;03;14;2;00;;Borysowiec;0111099;0111082;2021-01-01
06;14;11;2;00;;Borysów-Kolonia;1023990;0394358;2021-01-01
06;09;02;2;01;;Borzechów;0379146;0379146;2021-01-01
06;09;02;2;02;;Borzechów-Kolonia;0379152;0379152;2021-01-01
