WOJ;POW;GMI;RODZ_GMI;RM;MZ;NAZWA;SYM;SYMPOD;STAN_NA
32;09;03;5;01;;Kurowo;0304272;0304272;2021-01-01
32;09;08;2;01;;Kurozwęcz;0313450;0313450;2021-01-01
32;06;05;5;01;;Kurzycko;0779271;0779271;2021-01-01
32;13;04;2;01;;Kusice;0307840;0307840;2021-01-01
32;13;04;2;04;;Kusiczki;0307856;0307856;2021-01-01
32;05;03;2;01;;Kusin;0777415;0777415;2021-01-01
32;15;06;2;01;;Kusowo;0312314;0312314;2021-01-01
32;03;01;5;04;;Kuszewo;0305099;0305099;2021-01-01
32;11;04;4;99;;Kuźnica;0979490;0979449;2021-01-01
32;03;01;5;01;;Kuźnica Drawska;0305018;0305018;2021-01-01
32;15;06;2;04;;Kwakowo;0312350;0312350;2021-01-01
32;63;01;1;99;;Kwarantanna;0979828;0979722;2021-01-01
32;13;06;2;01;;Kwasowo;0750310;0750310;2021-01-01
32;18;03;2;04;;Kwiatkowo;0782161;0782161;2021-01-01
32;15;06;2;04;;Łabędź;1010288;1010288;2021-01-01
32;03;02;5;01;;Łabędzie;0305716;0305716;2021-01-01
32;18;04;5;01;;Łabuń Mały;0782534;0782534;2021-01-01
32;18;04;5;01;;Łabuń Wielki;0782557;0782557;2021-01-01
32;61;01;1;99;;Łabusz;0302445;0949448;2021-01-01
32;13;05;2;01;;Łącko;0749117;0749117;2021-01-01
32;15;06;2;04;;Łączka;0312219;0312219;2021-01-01
32;15;04;5;01;;Łączno;0311579;0311579;2021-01-01
32;07;06;5;01;;Ładzin;0785857;0785857;2021-01-01
32;18;04;5;04;;Łagiewniki;0782563;0782563;2021-01-01
32;03;01;5;04;;Łąka;0304958;0304958;2021-01-01
32;04;07;5;00;;Łąka;0783858;0783841;2021-01-01
32;17;05;2;00;;Łąki;0531134;0531128;2021-01-01
32;09;06;5;04;;Łąkie;0309476;0309476;2021-01-01
32;16;03;5;04;;Łąkówko;0309832;0309832;2021-01-01
32;16;06;2;01;;Łąkowo;0312923;0312923;2021-01-01
32;04;02;5;01;;Łaniewo;0775385;0775385;2021-01-01
32;09;01;2;04;;Łasin Koszaliński;0302652;0302646;2021-01-01
32;07;06;5;01;;Laska;0785840;0785840;2021-01-01
32;01;02;2;01;;Laski;0302899;0302899;2021-01-01
32;13;04;2;01;;Laski;0307655;0307655;2021-01-01
32;09;02;2;01;;Laski Koszalińskie;0303746;0303746;2021-01-01
32;17;05;2;01;;Laski Wałeckie;0531269;0531269;2021-01-01
32;02;01;2;01;;Łasko;0178169;0178169;2021-01-01
32;10;01;5;04;;Laskówko;0177690;0177690;2021-01-01
32;12;04;2;01;;Laskowo;0781397;0781397;2021-01-01
32;03;02;5;01;;Lasocin;0305774;0305774;2021-01-01
32;06;02;5;03;;Lasocin;1009776;0773245;2021-01-01
32;02;02;5;04;;Łaszewo;0179128;0179128;2021-01-01
32;62;01;1;99;;Łasztownia;0978295;0977976;2021-01-01
32;05;01;2;04;;Łatno;0773015;0773015;2021-01-01
32;10;05;2;05;;Ławin;0185169;0185169;2021-01-01
32;10;04;5;01;;Ławy;0184655;0184655;2021-01-01
32;03;01;5;01;;Łazice;0304830;0304830;2021-01-01
32;06;03;5;04;;Łaziszcze;0773848;0773860;2021-01-01
32;09;05;5;01;;Łazy;0308301;0308301;2021-01-01
32;10;03;5;04;;Łazy;0179980;0179973;2021-01-01
32;01;02;2;04;;Łęczenko;0302942;0302942;2021-01-01
32;05;04;5;04;;Łęczna;0780713;0780713;2021-01-01
32;01;02;2;01;;Łęczno;0302936;0302936;2021-01-01
32;14;09;2;02;;Łęczówka;0782971;0782971;2021-01-01
32;14;09;2;01;;Łęczyca;0782965;0782965;2021-01-01
32;14;09;2;04;;Łęczyna;0782988;0782988;2021-01-01
32;01;02;2;04;;Łęczynko;0302959;0302959;2021-01-01
32;08;05;2;04;;Lędowa;0310597;0310597;2021-01-01
32;05;03;2;01;;Lędzin;0777421;0777421;2021-01-01
32;11;01;2;01;;Łęgi;0774227;0774227;2021-01-01
32;16;03;5;01;;Łęgi;0309810;0309810;2021-01-01
32;04;04;5;01;;Łęgno;0780015;0780015;2021-01-01
32;13;04;2;01;;Lejkówko;0307804;0307804;2021-01-01
32;13;04;2;01;;Lejkowo;0307796;0307796;2021-01-01
32;15;02;5;01;;Łeknica;0301888;0301888;2021-01-01
32;15;02;4;99;;Łęknica;0949661;0949649;2021-01-01
32;09;01;2;01;;Łekno;0302451;0302451;2021-01-01
32;62;01;1;99;;Łekno;0978303;0977976;2021-01-01
32;16;06;2;01;;Lekowo;0312892;0312892;2021-01-01
32;16;05;2;01;;Lepino;0311935;0311935;2021-01-01
32;18;05;5;01;;Lesięcin;0785107;0785107;2021-01-01
32;18;05;5;05;;Lesięcinek;0785113;0785113;2021-01-01
32;04;02;5;04;;Łęsko;0775178;0775178;2021-01-01
32;13;03;2;04;;Leśnica;0305343;0305343;2021-01-01
32;01;02;2;04;;Leśniki;0303083;0303083;2021-01-01
32;11;04;5;04;;Leśno Górne;0781061;0781061;2021-01-01
32;04;04;5;00;;Lestkówko;0989420;0779839;2021-01-01
32;04;04;5;01;;Lestkowo;0780009;0780009;2021-01-01
32;02;06;5;02;;Lestnica;0186252;0186252;2021-01-01
32;04;06;2;04;;Leszczno;0781635;0781635;2021-01-01
32;08;05;2;01;;Leszczyn;0310663;0310663;2021-01-01
32;04;03;5;04;;Leszczynka;0779101;0779101;2021-01-01
32;12;05;5;01;;Letnin;0781888;0781888;2021-01-01
32;13;06;2;01;;Łętowo;0750340;0750340;2021-01-01
32;05;08;5;01;;Lewice;0784674;0784674;2021-01-01
32;07;06;5;00;;Lewno;0786199;0786176;2021-01-01
32;16;03;5;04;;Łężek;0309677;0309677;2021-01-01
32;17;05;2;00;;Leżenica-Leśniczówka;1042242;0531418;2021-01-01
32;63;01;1;99;;Łężyca;0979834;0979722;2021-01-01
32;02;04;2;05;;Ligwiąca;0182314;0182314;2021-01-01
32;12;01;2;01;;Linie;0772872;0772872;2021-01-01
32;15;02;5;04;;Liniec;0301894;0301894;2021-01-01
32;14;05;5;01;;Linówko;0776700;0776700;2021-01-01
32;03;02;5;01;;Linowno;0305700;0305700;2021-01-01
32;15;03;4;99;;Linowo;0949796;0949767;2021-01-01
32;15;03;5;04;;Linowo;0303309;0303309;2021-01-01
32;16;06;2;01;;Lipce;0312981;0312981;2021-01-01
32;12;03;4;96;;Lipiany;0979120;0979120;2021-01-01
32;16;04;2;01;;Lipie;0310367;0310367;2021-01-01
32;17;05;2;04;;Lipie;0531275;0531275;2021-01-01
32;10;05;2;04;;Lipin;0185092;0185092;2021-01-01
32;03;03;5;04;;Lipinki;0306785;0306785;2021-01-01
32;14;04;2;04;;Lipka;0774569;0774569;2021-01-01
32;09;06;5;04;;Lipki;0308844;0308844;2021-01-01
32;12;05;5;00;;Lipki;0782008;0781990;2021-01-01
32;15;06;2;04;;Lipnica;0312449;0312449;2021-01-01
32;14;10;2;04;;Lipnik;0783462;0783462;2021-01-01
32;16;03;5;01;;Lipno;0309795;0309795;2021-01-01
32;08;02;2;04;;Lisia Góra;0306029;0306029;2021-01-01
32;06;07;2;05;;Lisia Miedza;1009813;1009813;2021-01-01
32;06;03;5;02;;Lisie Pola;0773831;0773819;2021-01-01
32;06;03;5;01;;Lisie Pole;0773819;0773819;2021-01-01
32;01;02;2;04;;Liskowo;0302830;0302830;2021-01-01
32;16;04;2;04;;Liskowo;0310462;0310462;2021-01-01
32;01;04;5;04;;Liśnica;0313779;0313779;2021-01-01
32;05;04;5;04;;Lisowo;0780707;0780707;2021-01-01
32;09;04;2;04;;Lisowo;0308198;0308198;2021-01-01
32;14;02;5;01;;Lisowo;0773469;0773469;2021-01-01
32;10;04;5;01;;Listomie;0184632;0184632;2021-01-01
32;09;06;5;04;;Liszkowo;0309039;0309039;2021-01-01
32;15;04;5;01;;Liszkowo;0311562;0311562;2021-01-01
32;18;02;4;96;;Łobez;0979136;0979136;2021-01-01
32;18;02;5;01;;Łobżany;0778521;0778521;2021-01-01
32;18;05;5;05;;Łobzów;0785343;0785343;2021-01-01
32;18;02;4;99;;Łobzówek;0979142;0979136;2021-01-01
32;07;06;5;01;;Łojszyno;0786035;0786035;2021-01-01
32;09;06;5;04;;Łokwica;0309370;0309370;2021-01-01
32;62;01;1;99;;Łomot;1010213;0977976;2021-01-01
32;05;02;5;01;;Łopianów;0775860;0775860;2021-01-01
32;09;01;2;01;;Łopienica;0302669;0302669;2021-01-01
32;18;02;4;99;;Łośnica;0979159;0979136;2021-01-01
32;16;03;5;01;;Łośnica;0309826;0309826;2021-01-01
32;18;04;5;01;;Łosośnica;0782570;0782570;2021-01-01
32;18;04;5;02;;Łosośniczka;0782586;0782586;2021-01-01
32;10;03;5;05;;Łowacz;0179803;0179795;2021-01-01
32;17;03;5;01;;Łowicz Wałecki;0528304;0528304;2021-01-01
32;05;04;5;04;;Łowiska;0780720;0780720;2021-01-01
32;03;03;5;04;;Łowno;0306791;0306791;2021-01-01
32;09;03;5;01;;Łozice;0304332;0304332;2021-01-01
32;12;02;2;04;;Łozice;0777970;0777970;2021-01-01
32;09;03;5;04;;Łozice-Cegielnia;0304378;0304378;2021-01-01
32;04;02;5;01;;Łozienica;0775391;0775391;2021-01-01
32;15;06;2;04;;Łozinka;0312277;0312277;2021-01-01
32;04;06;2;01;;Łoźnica;0781641;0781641;2021-01-01
32;06;01;2;01;;Lubanowo;0772702;0772702;2021-01-01
32;07;06;5;00;;Łubczewo;0785633;0785610;2021-01-01
32;04;02;5;01;;Lubczyna;0775379;0775379;2021-01-01
32;02;05;5;04;;Lubiana;0185583;0185583;2021-01-01
32;02;05;5;04;;Lubianka;0185590;0185590;2021-01-01
32;10;01;5;01;;Łubianka;0177721;0177721;2021-01-01
32;12;04;2;01;;Lubiatowo;0781405;0781405;2021-01-01
32;61;01;1;99;;Lubiatowo;0949514;0949448;2021-01-01
32;06;09;2;01;;Lubicz;0785455;0785455;2021-01-01
32;17;04;5;00;;Lubicz;1063385;0530755;2021-01-01
32;06;09;2;04;;Lubiczyn;0785544;0785544;2021-01-01
32;06;02;5;01;;Lubiechów Dolny;0773162;0773162;2021-01-01
32;06;02;5;01;;Lubiechów Górny;0773179;0773179;2021-01-01
32;01;03;5;01;;Lubiechowo;0307193;0307193;2021-01-01
32;01;03;5;04;;Lubiechowo-Przystanek;0307218;0307218;2021-01-01
32;18;04;5;01;;Lubień Dolny;0782480;0782480;2021-01-01
32;18;04;5;04;;Lubień Górny;0782391;0782391;2021-01-01
32;02;06;5;01;;Lubieniów;0186246;0186246;2021-01-01
32;15;03;5;04;;Lubiesz;0303628;0303628;2021-01-01
32;17;04;5;01;;Lubiesz;0530695;0530695;2021-01-01
32;03;06;5;01;;Lubieszewo;0314342;0314342;2021-01-01
32;05;02;5;01;;Lubieszewo;0775847;0775847;2021-01-01
32;11;01;2;03;;Lubieszyn;0774291;0774285;2021-01-01
32;07;04;4;99;;Lubiewo;0979260;0979248;2021-01-01
32;05;02;5;04;;Lubin;0775853;0775853;2021-01-01
32;07;04;5;01;;Lubin;0779437;0779437;2021-01-01
32;08;01;1;99;;Lubinia;0950049;0950026;2021-01-01
32;09;03;5;04;;Lubino;0304361;0304361;2021-01-01
32;05;02;5;03;;Lubków;0775988;0775971;2021-01-01
32;08;03;5;01;;Lubkowice;0306288;0306288;2021-01-01
32;14;02;5;01;;Lublino;0773481;0773481;2021-01-01
32;06;04;5;03;;Łubnica;0776290;0776284;2021-01-01
32;09;01;2;04;;Łubniki;0302497;0302480;2021-01-01
32;17;05;2;04;;Lubno;1010466;1010466;2021-01-01
32;17;05;2;01;;Lubno;0531281;0531281;2021-01-01
32;15;05;2;01;;Lubogoszcz;0306510;0306510;2021-01-01
32;14;10;2;02;;Luboń;0783309;0783284;2021-01-01
32;18;04;5;01;;Luboradz;0782505;0782505;2021-01-01
32;15;02;5;04;;Luboradza;0301948;0301948;2021-01-01
32;08;01;1;99;;Lubostronie;0950055;0950026;2021-01-01
32;15;02;5;04;;Lubostronie;0301902;0301902;2021-01-01
32;09;03;5;04;;Lubowo;0304310;0304310;2021-01-01
32;14;10;2;01;;Lubowo;0783479;0783479;2021-01-01
32;17;04;5;00;;Lubowo;1063391;0530695;2021-01-01
32;15;04;5;01;;Łubowo;0311585;0311585;2021-01-01
32;05;04;5;01;;Luciąża;0780618;0780618;2021-01-01
32;12;04;2;01;;Lucin;0781411;0781411;2021-01-01
32;17;05;2;01;;Ługi Wałeckie;0531306;0531306;2021-01-01
32;18;04;5;01;;Ługowina;0782592;0782592;2021-01-01
32;02;05;5;01;;Ługowo;0185608;0185608;2021-01-01
32;07;01;5;04;;Łukęcin;0774820;0774820;2021-01-01
32;06;02;5;01;;Łukowice;0773200;0773200;2021-01-01
32;15;03;5;04;;Łukowo;1063327;1063327;2021-01-01
32;01;02;2;01;;Lulewice;0302913;0302913;2021-01-01
32;01;02;2;01;;Lulewiczki;0302920;0302920;2021-01-01
32;63;01;1;99;;Łunowo;0979840;0979722;2021-01-01
32;07;06;5;01;;Łuskowo;0785863;0785863;2021-01-01
32;10;01;5;02;;Luśno;0177678;0177661;2021-01-01
32;05;04;5;03;;Lusowo;0780854;0780831;2021-01-01
32;14;03;5;01;;Lutkowo;0774428;0774428;2021-01-01
32;10;01;5;04;;Lutówko;0177709;0177709;2021-01-01
32;10;01;5;02;;Lutowo;0177900;0177891;2021-01-01
32;08;02;2;01;;Łykowo;0306087;0306087;2021-01-01
32;15;06;2;04;;Łysa Góra;1010294;1010294;2021-01-01
32;03;01;5;01;;Łysinin;0304875;0304875;2021-01-01
32;02;05;5;01;;Łyskowo;0185614;0185614;2021-01-01
32;03;01;5;01;;Machliny;0304881;0304881;2021-01-01
32;04;06;2;04;;Machowica;0781670;0781670;2021-01-01
32;04;03;5;04;;Maciejewo;0778981;0778981;2021-01-01
32;02;03;5;02;;Maciejów;0180781;0180781;2021-01-01
32;06;06;5;04;;Macierz;0779510;0779510;2021-01-01
32;10;04;5;04;;Mączlino;0185057;0185057;2021-01-01
32;08;06;2;04;;Mącznik;0311310;0311310;2021-01-01
32;09;01;2;04;;Mączno;0302474;0302451;2021-01-01
32;17;04;5;00;;Mączno;0530867;0530850;2021-01-01
32;05;04;5;01;;Makowice;0780736;0780736;2021-01-01
32;05;04;5;03;;Makowiska;0780759;0780736;2021-01-01
32;11;03;4;99;;Małachowo;0979337;0979308;2021-01-01
32;12;03;5;04;;Małcz;0778113;0778113;2021-01-01
32;02;01;2;03;;Malczewo;0178181;0178459;2021-01-01
32;18;05;5;02;;Małe Węgorzynko;0785254;0785254;2021-01-01
32;13;04;2;01;;Malechówko;0307827;0307827;2021-01-01
32;08;07;2;04;;Malechowo;0314000;0314000;2021-01-01
32;13;04;2;01;;Malechowo;0307810;0307810;2021-01-01
32;15;06;2;04;;Malechowo;0312484;0312484;2021-01-01
32;18;03;2;04;;Maliniec;0782178;0782178;2021-01-01
32;09;01;2;04;;Malinowo;1063273;1063273;2021-01-01
32;14;10;2;01;;Małkocin;0783485;0783485;2021-01-01
32;03;06;5;04;;Małobór;0314425;0314425;2021-01-01
32;08;05;2;04;;Małobór;0310717;0310717;2021-01-01
32;06;07;2;05;;Małolesie;0783195;0783195;2021-01-01
32;09;06;5;04;;Małomierz;0308850;0308850;2021-01-01
32;01;03;5;01;;Malonowo;0307224;0307224;2021-01-01
32;09;04;2;01;;Manowo;0308152;0308152;2021-01-01
32;15;06;2;01;;Marcelin;0312366;0312366;2021-01-01
32;17;04;5;01;;Marcinkowice;0530703;0530703;2021-01-01
32;07;05;2;04;;Margowo;0784266;0784266;2021-01-01
32;14;08;2;02;;Mariankowo;0778805;0778805;2021-01-01
32;14;08;2;01;;Marianowo;0778797;0778797;2021-01-01
32;06;02;5;04;;Markocin;0773216;0773216;2021-01-01
32;04;02;5;01;;Marszewo;0775400;0775400;2021-01-01
32;13;05;2;01;;Marszewo;0749123;0749123;2021-01-01
32;17;04;5;01;;Martew;0530726;0530726;2021-01-01
32;17;04;5;00;;Martwica;1063400;0530726;2021-01-01
32;12;02;2;04;;Maruszewo;0777987;0777987;2021-01-01
32;06;09;2;01;;Marwice;0785478;0785478;2021-01-01
32;13;05;2;01;;Masłowice;0749130;0749130;2021-01-01
32;04;03;5;01;;Maszewko;0778998;0778998;2021-01-01
32;04;03;4;96;;Maszewo;0979188;0979188;2021-01-01
32;04;03;5;04;;Maszewo;1009670;1009670;2021-01-01
32;04;03;5;00;;Maszewo-Kolonia;0779130;0779124;2021-01-01
32;04;04;5;01;;Maszkowo;0780021;0780021;2021-01-01
32;09;07;5;01;;Maszkowo;0310947;0310947;2021-01-01
32;11;03;5;00;;Maszkowo;0779710;0779704;2021-01-01
32;11;04;5;05;;Mazańczyce;0781180;0781180;2021-01-01
32;13;05;2;01;;Mazów;0749146;0749146;2021-01-01
32;06;07;2;04;;Mazurkowo;0991404;0991404;2021-01-01
32;05;04;5;04;;Mechowo;0780765;0780765;2021-01-01
32;07;02;5;01;;Mechowo;0774977;0774977;2021-01-01
32;08;05;2;01;;Mechowo;0310634;0310634;2021-01-01
32;12;05;5;01;;Mechowo;0781919;0781919;2021-01-01
32;03;06;5;02;;Męcidół;0314431;0314431;2021-01-01
32;18;02;5;03;;Meszne;0778461;0778478;2021-01-01
32;06;03;5;01;;Mętno;0773860;0773860;2021-01-01
32;06;03;5;04;;Mętno Małe;0773877;0773860;2021-01-01
32;14;10;2;02;;Mężyki;0783396;0783373;2021-01-01
32;14;05;5;04;;Miałka;0776730;0776730;2021-01-01
32;08;02;2;01;;Miechęcino;0306093;0306093;2021-01-01
32;14;06;2;02;;Miedwiecko;0777711;0777705;2021-01-01
32;16;05;2;04;;Miedzno;0311757;0311757;2021-01-01
32;02;03;5;04;;Międzybór;0991195;0991195;2021-01-01
32;16;03;5;01;;Międzyborze;0310226;0310226;2021-01-01
32;15;04;5;04;;Międzylesie;0311639;0311639;2021-01-01
32;12;03;5;01;;Miedzyn;0778202;0778202;2021-01-01
32;16;05;2;04;;Międzyrzecko;0311898;0311898;2021-01-01
32;16;05;2;01;;Międzyrzecze;0311906;0311906;2021-01-01
32;07;01;5;01;;Międzywodzie;0774836;0774836;2021-01-01
32;07;04;4;96;;Międzyzdroje;0979248;0979248;2021-01-01
32;04;04;5;02;;Miękkie;0780357;0780340;2021-01-01
32;04;02;5;01;;Miękowo;0775416;0775416;2021-01-01
32;15;06;2;04;;Miękowo;0312567;0312567;2021-01-01
32;02;04;2;04;;Mielęcin;0182455;0182455;2021-01-01
32;12;05;5;01;;Mielęcin;0781925;0781925;2021-01-01
32;17;02;5;01;;Mielęcin;0525441;0525441;2021-01-01
32;12;03;5;01;;Mielęcinek;0778277;0778277;2021-01-01
32;09;05;5;01;;Mielenko;0308318;0308318;2021-01-01
32;03;02;5;01;;Mielenko Drawskie;0305722;0305722;2021-01-01
32;06;04;5;01;;Mielenko Gryfińskie;0776373;0776373;2021-01-01
32;12;03;5;03;;Mielnik;0778231;0778202;2021-01-01
32;09;05;4;96;;Mielno;0308353;0308353;2021-01-01
32;18;05;5;01;;Mielno;0785120;0785120;2021-01-01
32;12;02;2;01;;Mielno Pyrzyckie;0777993;0777993;2021-01-01
32;06;06;5;05;;Mierno;0779638;0779638;2021-01-01
32;12;03;5;03;;Mierzawy;0778337;0778320;2021-01-01
