WOJ;POW;GMI;RODZ_GMI;RM;MZ;NAZWA;SYM;SYMPOD;STAN_NA
08;04;03;2;01;;Konotop;0910140;0910140;2021-01-01
08;04;07;5;01;;Konradowo;0912787;0912787;2021-01-01
08;12;03;5;01;;Konradowo;0377868;0377868;2021-01-01
08;10;07;5;03;;Kopanie;0914651;0914645;2021-01-01
08;02;05;2;01;;Koperno;0909377;0909377;2021-01-01
08;61;01;1;99;;Kopystno;0935191;0935140;2021-01-01
08;02;07;2;01;;Korczyców;0911718;0911718;2021-01-01
08;07;05;5;01;;Koryta;0915403;0915403;2021-01-01
08;02;05;2;01;;Kosarzyn;0909383;0909383;2021-01-01
08;04;01;1;99;;Koserz;0988537;0988520;2021-01-01
08;08;06;5;01;;Kosieczyn;0916970;0916970;2021-01-01
08;02;04;2;01;;Kosierz;0909041;0909041;2021-01-01
08;02;04;2;03;;Kosierzec;0991309;0909041;2021-01-01
08;06;02;5;01;;Kosin;0181415;0181415;2021-01-01
08;06;02;5;04;;Kosinek;0181480;0181473;2021-01-01
08;08;02;2;03;;Kosobudki;0911397;0911428;2021-01-01
08;08;02;2;01;;Kosobudz;0911428;0911428;2021-01-01
08;01;01;1;96;;Kostrzyn nad Odrą;0935452;0935452;2021-01-01
08;01;03;2;01;;Koszęcin;0179594;0179594;2021-01-01
08;09;05;5;01;;Kotowice;0912592;0912592;2021-01-01
08;06;01;5;04;;Kowalec;0180456;0180456;2021-01-01
08;12;02;5;01;;Kowalewo;0376337;0376337;2021-01-01
08;10;04;5;01;;Kowalice;0909756;0909756;2021-01-01
08;05;04;5;01;;Kowalów;0186482;0186482;2021-01-01
08;07;05;5;01;;Kownaty;0915410;0915410;2021-01-01
08;05;01;5;02;;Koziczyn;0908691;0908691;2021-01-01
08;06;03;2;00;;Kozikowo;0187240;0187234;2021-01-01
08;01;05;2;01;;Kozin;0182640;0182640;2021-01-01
08;09;07;2;01;;Koźla;0914800;0914800;2021-01-01
08;08;04;2;01;;Koźminek;0914444;0914444;2021-01-01
08;02;05;2;01;;Kozów;0909390;0909390;2021-01-01
08;04;04;4;96;;Kożuchów;0988454;0988454;2021-01-01
08;03;03;2;01;;Krasne Dłusko;0185821;0185821;2021-01-01
08;07;01;2;01;;Krasnołęg;0182076;0182076;2021-01-01
08;01;03;2;01;;Krasowiec;0179602;0179602;2021-01-01
08;12;01;5;01;;Krążkowo;0913752;0913752;2021-01-01
08;08;06;5;03;;Kręcka Winnica;0917000;0916992;2021-01-01
08;08;06;5;01;;Kręcko;0916992;0916992;2021-01-01
08;62;01;1;99;;Krępa;0917388;0988313;2021-01-01
08;62;01;1;99;;Krępa Mała;0917394;0988313;2021-01-01
08;12;01;5;03;;Krępina;0913918;0913887;2021-01-01
08;07;01;2;01;;Krępiny;0182082;0182082;2021-01-01
08;01;05;2;02;;Kretkowo;0182834;0182834;2021-01-01
08;09;06;5;01;;Krężoły;0914295;0914295;2021-01-01
08;03;05;5;01;;Krobielewko;0186795;0186795;2021-01-01
08;03;03;2;01;;Krobielewo;0185867;0185867;2021-01-01
08;04;02;5;01;;Królikowice;0908573;0908573;2021-01-01
08;11;08;2;01;;Królów;0915857;0915857;2021-01-01
08;04;02;5;04;;Kropiwnik;0908521;0908521;2021-01-01
08;02;06;4;96;;Krosno Odrzańskie;0988460;0988460;2021-01-01
08;01;03;2;03;;Krupczyn;0179536;0179520;2021-01-01
08;09;06;5;01;;Kruszyna;0914303;0914303;2021-01-01
08;03;01;2;03;;Kryl;0178643;0178637;2021-01-01
08;06;02;5;04;;Krzęcinek;0181467;0181450;2021-01-01
08;08;05;5;04;;Krzemionka;0915248;0915231;2021-01-01
08;07;01;2;01;;Krzemów;0182099;0182099;2021-01-01
08;12;01;5;01;;Krzepielów;0913775;0913775;2021-01-01
08;05;01;5;01;;Krzesin;0908700;0908700;2021-01-01
08;01;07;5;01;;Krześniczka;0188297;0188297;2021-01-01
08;07;01;2;04;;Krzeszyce;0182113;0182113;2021-01-01
08;07;01;2;01;;Krzeszyce;0182107;0182107;2021-01-01
08;09;05;5;03;;Krzewiny;0912505;0912497;2021-01-01
08;12;01;5;03;;Krzydłowiczki;0913806;0914020;2021-01-01
08;09;05;4;99;;Krzystkowice;1038536;0988572;2021-01-01
08;01;02;2;01;;Krzyszczyna;0178784;0178784;2021-01-01
08;01;02;2;01;;Krzyszczynka;0178790;0178790;2021-01-01
08;09;05;5;01;;Krzywa;0912600;0912600;2021-01-01
08;09;05;5;04;;Krzywaniec;0912617;0912617;2021-01-01
08;10;06;2;01;;Krzywczyce;0911948;0911948;2021-01-01
08;03;01;2;04;;Krzywokleszcz;0178488;0178488;2021-01-01
08;04;04;5;01;;Książ Śląski;0910357;0910357;2021-01-01
08;06;01;5;02;;Kubczyce;0180491;0180491;2021-01-01
08;02;05;2;04;;Kujawa;0909555;0909555;2021-01-01
08;02;02;2;01;;Kukadło;0907800;0907800;2021-01-01
08;03;02;5;01;;Kuligowo;0184052;0184052;2021-01-01
08;03;02;5;05;;Kuligowo;0184075;0184052;2021-01-01
08;09;01;5;03;;Kuligowo;0907616;0907556;2021-01-01
08;11;03;2;01;;Kumiałtowice;0908159;0908159;2021-01-01
08;05;05;5;01;;Kunice;0187091;0187091;2021-01-01
08;11;02;1;99;;Kunice Żarskie;0988690;0988684;2021-01-01
08;05;05;5;01;;Kunowice;0187100;0187100;2021-01-01
08;05;05;5;05;;Kunowiczki;0187116;0187116;2021-01-01
08;08;05;5;01;;Kupienino;0915053;0915053;2021-01-01
08;06;03;2;00;;Kurki;0187412;0187406;2021-01-01
08;03;02;5;01;;Kursko;0184081;0184081;2021-01-01
08;12;01;5;01;;Kuźnica Głogowska;0913812;0913812;2021-01-01
08;03;02;5;01;;Kuźnik;0184112;0184112;2021-01-01
08;01;02;2;01;;Kwiatkowice;0178809;0178809;2021-01-01
08;09;06;5;00;;Kwiatkówko;0914125;0914102;2021-01-01
08;03;02;5;03;;Kwiecie;0184135;0184000;2021-01-01
08;06;03;2;01;;Łącznica;0187270;0187270;2021-01-01
08;09;05;5;01;;Łagoda;0912623;0912623;2021-01-01
08;01;03;2;01;;Łagodzin;0179619;0179619;2021-01-01
08;02;04;2;01;;Łagów;0909064;0909064;2021-01-01
08;08;02;2;01;;Łagów;0911434;0911434;2021-01-01
08;08;02;2;01;;Łagówek;0911457;0911457;2021-01-01
08;03;06;5;05;;Łagowiec;0188127;0188110;2021-01-01
08;03;06;5;01;;Łagowiec;0188110;0188110;2021-01-01
08;08;03;2;01;;Łąkie;0913516;0913516;2021-01-01
08;01;05;2;01;;Łąkomin;0182685;0182685;2021-01-01
08;01;05;2;05;;Łąkomin;0182691;0182691;2021-01-01
08;07;01;2;01;;Łąków;0182120;0182120;2021-01-01
08;11;03;2;03;;Lasek;0908082;0908076;2021-01-01
08;02;03;2;05;;Łasiczyn;0908372;0908372;2021-01-01
08;08;01;2;02;;Laski;0911010;0911010;2021-01-01
08;10;02;1;99;;Laski;0988678;0988661;2021-01-01
08;09;01;5;01;;Laski;0907540;0907540;2021-01-01
08;09;03;5;01;;Laski;0908834;0908834;2021-01-01
08;09;01;5;03;;Laski Dolne;0907579;0907562;2021-01-01
08;05;02;2;01;;Laski Lubuskie;0181697;0181697;2021-01-01
08;09;06;5;03;;Laskowo;0914355;0914332;2021-01-01
08;04;04;5;01;;Lasocin;0910363;0910363;2021-01-01
08;07;05;4;99;;Łaszewo;0915509;0915484;2021-01-01
08;11;10;2;01;;Łaz;0917974;0917974;2021-01-01
08;09;09;2;01;;Łaz;0916800;0916800;2021-01-01
08;02;05;2;01;;Łazy;0909414;0909414;2021-01-01
08;11;09;2;01;;Łazy;0916176;0916176;2021-01-01
08;06;01;5;01;;Łęczyn;0180290;0180290;2021-01-01
08;09;08;2;01;;Ledno;0915640;0915640;2021-01-01
08;12;03;5;01;;Łęgoń;0377905;0377905;2021-01-01
08;06;03;2;01;;Łęgowo;0187317;0187317;2021-01-01
08;09;06;5;01;;Łęgowo;0914326;0914326;2021-01-01
08;03;02;5;04;;Łęgowskie;0184187;0184170;2021-01-01
08;11;01;1;96;;Łęknica;0988508;0988508;2021-01-01
08;04;05;2;01;;Lelechów;0912178;0912178;2021-01-01
08;07;03;2;01;;Lemierzyce;0187010;0187010;2021-01-01
08;07;03;2;01;;Lemierzycko;0187027;0187027;2021-01-01
08;08;05;5;04;;Leniwka;0915219;0915202;2021-01-01
08;07;05;4;99;;Leśna;0915515;0915484;2021-01-01
08;09;06;5;01;;Leśna Góra;0914310;0914310;2021-01-01
08;09;01;5;03;;Leśniki;0907622;0907556;2021-01-01
08;09;03;5;01;;Leśniów Mały;0908840;0908840;2021-01-01
08;09;03;5;01;;Leśniów Wielki;0908857;0908857;2021-01-01
08;10;07;5;01;;Leszno Dolne;0914645;0914645;2021-01-01
08;10;07;5;01;;Leszno Górne;0914674;0914674;2021-01-01
08;09;07;2;01;;Letnica;0914817;0914817;2021-01-01
08;62;01;1;99;;Łężyca;0917402;0988313;2021-01-01
08;12;03;5;01;;Lgiń;0377874;0377874;2021-01-01
08;06;04;5;01;;Licheń;0187560;0187560;2021-01-01
08;09;04;5;03;;Linie;0910096;0910080;2021-01-01
08;06;04;5;01;;Lipie Góry;0187576;0187576;2021-01-01
08;05;03;5;04;;Lipienica;0185347;0185347;2021-01-01
08;06;01;5;01;;Lipinka;0180278;0180278;2021-01-01
08;12;01;5;01;;Lipinki;0913864;0913864;2021-01-01
08;11;05;2;01;;Lipinki Łużyckie;0910794;0910794;2021-01-01
08;04;05;2;01;;Lipiny;0912184;0912184;2021-01-01
08;04;03;2;01;;Lipka;0910216;0910216;2021-01-01
08;01;06;2;01;;Lipki Małe;0186648;0186648;2021-01-01
08;01;06;2;01;;Lipki Wielkie;0186654;0186654;2021-01-01
08;11;07;2;01;;Lipna;0912907;0912907;2021-01-01
08;06;02;5;01;;Lipno;0181438;0181438;2021-01-01
08;09;07;2;01;;Lipno;0914830;0914830;2021-01-01
08;11;04;5;01;;Lipsk Żarski;0909905;0909905;2021-01-01
08;01;04;2;05;;Lipy;0181869;0181869;2021-01-01
08;11;04;5;01;;Lisia Góra;0909911;0909911;2021-01-01
08;05;05;5;01;;Lisów;0187122;0187122;2021-01-01
08;05;04;5;04;;Liszki;1038312;1038312;2021-01-01
08;02;06;5;01;;Łochowice;0910618;0910618;2021-01-01
08;09;06;5;00;;Łochowo;0914250;0914237;2021-01-01
08;09;07;2;03;;Łochowo;0914898;0914881;2021-01-01
08;02;05;2;01;;Łomy;0909420;0909420;2021-01-01
08;01;04;2;01;;Łośno;0181852;0181852;2021-01-01
08;10;09;2;01;;Łozy;0917750;0917750;2021-01-01
08;11;10;2;01;;Lubanice;0917951;0917951;2021-01-01
08;10;08;2;01;;Lubartów;0916704;0916704;2021-01-01
08;01;02;2;01;;Lubczyno;0178815;0178815;2021-01-01
08;02;04;2;01;;Lubiatów;0909058;0909058;2021-01-01
08;06;02;5;01;;Lubiatów;0181450;0181450;2021-01-01
08;12;01;5;01;;Lubiatów;0913887;0913887;2021-01-01
08;06;02;5;04;;Lubiatówka;0181585;0181579;2021-01-01
08;06;04;5;01;;Lubicz;0187582;0187582;2021-01-01
08;05;04;5;01;;Lubiechnia Mała;0186499;0186499;2021-01-01
08;05;04;5;01;;Lubiechnia Wielka;0186507;0186507;2021-01-01
08;10;05;5;01;;Lubiechów;0911612;0911612;2021-01-01
08;04;05;2;01;;Lubięcin;0912215;0912215;2021-01-01
08;05;03;5;01;;Lubień;0185360;0185360;2021-01-01
08;04;05;2;01;;Lubieszów;0912209;0912209;2021-01-01
08;10;08;2;01;;Lubieszów;0916710;0916710;2021-01-01
08;06;01;5;01;;Lubiewko;0180284;0180284;2021-01-01
08;06;02;5;01;;Lubiewo;0181473;0181473;2021-01-01
08;03;03;2;03;;Lubikówko;0185904;0185880;2021-01-01
08;03;03;2;01;;Lubikowo;0185880;0185880;2021-01-01
08;07;05;5;01;;Lubin;0915426;0915426;2021-01-01
08;08;05;5;01;;Lubinicko;0915060;0915060;2021-01-01
08;01;05;2;01;;Lubiszyn;0182662;0182662;2021-01-01
08;02;02;2;04;;Lubnica;0907817;0907817;2021-01-01
08;07;02;4;96;;Lubniewice;0182969;0182969;2021-01-01
08;07;02;4;99;;Lubniewice-Kolonia;0182975;0182969;2021-01-01
08;01;05;2;01;;Lubno;0182679;0182679;2021-01-01
08;08;05;5;01;;Lubogóra;0915099;0915099;2021-01-01
08;02;07;2;01;;Lubogoszcz;0911724;0911724;2021-01-01
08;12;01;5;01;;Lubogoszcz;0913924;0913924;2021-01-01
08;11;10;2;01;;Lubomyśl;0917968;0917968;2021-01-01
08;03;02;5;04;;Lubosinek;0184141;0184336;2021-01-01
08;02;05;2;01;;Luboszyce;0909408;0909408;2021-01-01
08;07;05;5;01;;Lubów;0915432;0915432;2021-01-01
08;08;01;2;01;;Lubrza;0910914;0910914;2021-01-01
08;11;06;4;96;;Lubsko;0988490;0988490;2021-01-01
08;01;06;2;01;;Ludzisławice;0186660;0186660;2021-01-01
08;04;07;5;01;;Ługi;0912793;0912793;2021-01-01
08;06;01;5;01;;Ługi;0180309;0180309;2021-01-01
08;05;02;2;04;;Ługi Górzyckie;0181711;0181711;2021-01-01
08;08;05;5;01;;Ługów;0915107;0915107;2021-01-01
08;06;01;5;02;;Ługowo;0180500;0180500;2021-01-01
08;62;01;1;99;;Ługowo;0917419;0988313;2021-01-01
08;11;10;2;01;;Łukawy;0917980;0917980;2021-01-01
08;07;01;2;01;;Łukomin;0182136;0182136;2021-01-01
08;11;08;2;01;;Łuków;0915863;0915863;2021-01-01
08;12;01;5;01;;Łupice;0913947;0913947;2021-01-01
08;01;02;2;01;;Łupowo;0178821;0178821;2021-01-01
08;11;06;5;01;;Lutol;0911173;0911173;2021-01-01
08;03;06;5;01;;Lutol Mokry;0188073;0188073;2021-01-01
08;03;06;5;01;;Lutol Suchy;0188096;0188096;2021-01-01
08;10;08;2;01;;Lutynka;0916727;0916727;2021-01-01
08;12;03;5;01;;Łysiny;0377911;0377911;2021-01-01
08;06;04;5;01;;Machary;0187599;0187599;2021-01-01
08;10;09;2;00;;Machów;0917566;0917550;2021-01-01
08;05;01;5;01;;Maczków;0908716;0908716;2021-01-01
08;01;06;2;01;;Mąkoszyce;0186677;0186677;2021-01-01
08;11;07;2;01;;Mała Lipna;0912913;0912913;2021-01-01
08;04;02;5;01;;Małaszowice;0908580;0908580;2021-01-01
08;12;02;5;01;;Małe Drzewce;0376350;0376350;2021-01-01
08;06;04;5;03;;Małe Osiedle;0990847;0187560;2021-01-01
08;10;05;4;96;;Małomice;0988514;0988514;2021-01-01
08;11;06;5;03;;Małowice;0911196;0911227;2021-01-01
08;07;01;2;01;;Malta;0182159;0182159;2021-01-01
08;07;04;5;01;;Małuszów;0187866;0187866;2021-01-01
08;12;03;5;05;;Mały Bór;0377897;0377897;2021-01-01
08;61;01;1;99;;Małyszyn Mały;1038200;0935140;2021-01-01
08;61;01;1;99;;Małyszyn Wielki;0935200;0935140;2021-01-01
08;05;04;5;04;;Maniszewo;0186513;0186513;2021-01-01
08;10;03;2;01;;Marcinów;0908283;0908283;2021-01-01
08;11;08;2;01;;Marcinów;0915886;0915886;2021-01-01
08;02;06;5;01;;Marcinowice;0910630;0910630;2021-01-01
08;11;03;2;04;;Marianka;0908136;0908136;2021-01-01
08;04;03;2;03;;Marianki;0910162;0910140;2021-01-01
08;07;01;2;01;;Marianki;0182165;0182165;2021-01-01
08;03;02;5;03;;Marianowo;0184069;0184052;2021-01-01
08;02;05;2;01;;Markosice;0909443;0909443;2021-01-01
08;11;10;2;01;;Marszów;0917997;0917997;2021-01-01
08;01;05;2;01;;Marwice;0182700;0182700;2021-01-01
08;10;09;2;01;;Marysin;0917649;0917649;2021-01-01
08;62;01;1;99;;Marzęcin;0917425;0988313;2021-01-01
08;06;02;5;01;;Marzenin;0181496;0181496;2021-01-01
08;02;07;2;05;;Maszewko;0911753;0911753;2021-01-01
08;01;03;2;01;;Maszewo;0179625;0179625;2021-01-01
08;02;07;2;01;;Maszewo;0911747;0911747;2021-01-01
08;07;01;2;01;;Maszków;0182171;0182171;2021-01-01
08;11;09;2;01;;Matuszowice;0916182;0916182;2021-01-01
08;10;07;5;03;;Meksyk;0914616;0914600;2021-01-01
08;04;03;2;01;;Mesze;0910222;0910222;2021-01-01
08;07;04;5;01;;Miechów;0187872;0187872;2021-01-01
08;06;03;2;04;;Międzybłocie;0187352;0187352;2021-01-01
08;08;03;2;01;;Międzylesie;0913522;0913522;2021-01-01
08;10;06;2;03;;Międzylesie;0911931;0911925;2021-01-01
08;03;02;4;96;;Międzyrzecz;0935529;0935529;2021-01-01
08;03;02;5;04;;Międzyrzecz-Wybudowanie;1064670;0184112;2021-01-01
08;05;01;5;01;;Mielesznica;0908722;0908722;2021-01-01
08;02;05;2;01;;Mielno;0909450;0909450;2021-01-01
08;11;07;2;01;;Mielno;0912920;0912920;2021-01-01
08;09;09;2;04;;Mielno;0916874;0916874;2021-01-01
08;07;05;5;01;;Mierczany;0915449;0915449;2021-01-01
08;11;06;5;01;;Mierków;0911204;0911204;2021-01-01
08;06;01;5;01;;Mierzęcin;0180321;0180321;2021-01-01
08;11;08;2;01;;Mieszków;0915900;0915900;2021-01-01
08;09;08;2;01;;Mieszkowo;0915656;0915656;2021-01-01
08;04;06;5;01;;Miłaków;0912391;0912391;2021-01-01
08;06;02;5;04;;Milicz;1038401;1038401;2021-01-01
08;08;05;5;04;;Miłkowo;0915136;0915120;2021-01-01
08;02;07;2;01;;Miłów;0911760;0911760;2021-01-01
08;11;10;2;01;;Miłowice;0918005;0918005;2021-01-01
08;09;09;2;01;;Milsko;0916822;0916822;2021-01-01
08;10;09;2;01;;Miodnica;0917767;0917767;2021-01-01
08;11;04;5;01;;Mirkowice;0909928;0909928;2021-01-01
08;04;04;5;01;;Mirocin Dolny;0910370;0910370;2021-01-01
08;04;04;5;01;;Mirocin Górny;0910386;0910386;2021-01-01
08;04;04;5;01;;Mirocin Średni;0910392;0910392;2021-01-01
08;01;04;2;05;;Mironice;0181823;0181823;2021-01-01
08;01;04;2;01;;Mironice;0181875;0181875;2021-01-01
08;11;10;2;01;;Mirostowice Dolne;0918011;0918011;2021-01-01
08;11;10;2;01;;Mirostowice Górne;0918028;0918028;2021-01-01
08;06;01;5;04;;Młodolino;0180516;0180516;2021-01-01
08;02;02;2;05;;Młyniec;0907674;0907674;2021-01-01
08;09;01;5;03;;Młynisko;0907639;0907556;2021-01-01
08;09;02;2;01;;Młynkowo;0907941;0907941;2021-01-01
08;03;02;5;04;;Młyn-Smolno;0184260;0184253;2021-01-01
08;06;01;5;04;;Moczele;0180404;0180404;2021-01-01
08;06;02;5;01;;Modropole;0181504;0181504;2021-01-01
08;04;07;5;01;;Modrzyca;0912801;0912801;2021-01-01
08;11;06;5;01;;Mokra;0911227;0911227;2021-01-01
08;02;04;2;05;;Mokry Młyn;0909130;0909130;2021-01-01
08;02;06;5;03;;Morsko;0910601;0910593;2021-01-01
08;01;07;5;01;;Mościce;0188311;0188311;2021-01-01
08;01;07;5;01;;Mościczki;0188328;0188328;2021-01-01
08;01;07;5;01;;Mosina;0188305;0188305;2021-01-01
08;08;01;2;01;;Mostki;0910943;0910943;2021-01-01
08;06;01;5;05;;Mostniki;0180657;0180657;2021-01-01
08;01;02;2;05;;Motylewo;0178695;0178689;2021-01-01
08;01;02;2;01;;Motylewo;0178689;0178689;2021-01-01
08;09;06;5;01;;Mozów;0914332;0914332;2021-01-01
08;08;01;2;05;;Mrówczyn;0910966;0910966;2021-01-01
08;03;03;2;04;;Murowiec;0185850;0185850;2021-01-01
08;03;05;5;01;;Murzynowo;0186832;0186832;2021-01-01
