WOJ;POW;GMI;RODZ_GMI;RM;MZ;NAZWA;SYM;SYMPOD;STAN_NA
22;06;02;2;04;;Belfort;0160608;0160608;2021-01-01
22;07;05;2;01;;Benowo;0156216;0156216;2021-01-01
22;62;01;1;99;;Bernadowo;0934122;0934100;2021-01-01
22;05;02;5;00;;Bernardówka;0163274;0163268;2021-01-01
22;06;08;2;04;;Bestra Suka;0173077;0173077;2021-01-01
22;02;02;5;00;;Betlejem;0079929;0079912;2021-01-01
22;05;06;2;00;;Betlejem;0173692;0173686;2021-01-01
22;14;02;5;03;;Betlejem;1037614;0161565;2021-01-01
22;01;06;5;01;;Biała;0747390;0747390;2021-01-01
22;01;06;5;04;;Biała;1013944;1013944;2021-01-01
22;15;10;2;05;;Biała;0176727;0176727;2021-01-01
22;06;03;2;00;;Biała Góra;0162820;0162783;2021-01-01
22;16;05;5;01;;Biała Góra;0158468;0158468;2021-01-01
22;15;02;1;99;;Biała Rzeka;0934702;0934694;2021-01-01
22;13;13;2;01;;Białachówko;0176816;0176816;2021-01-01
22;13;13;2;01;;Białachowo;0176800;0176800;2021-01-01
22;06;02;2;00;;Białe Błota;0160962;0160956;2021-01-01
22;02;03;2;04;;Białe Błoto;0081820;0081820;2021-01-01
22;06;03;2;00;;Białe Błoto;0162636;0162613;2021-01-01
22;16;03;2;03;;Białe Błoto;0157144;0157121;2021-01-01
22;15;04;2;00;;Białka;0160465;0160459;2021-01-01
22;07;06;2;01;;Białki;0156423;0156423;2021-01-01
22;08;05;2;01;;Białogarda;0752473;0752473;2021-01-01
22;11;06;2;01;;Białogóra;0164960;0164960;2021-01-01
22;13;13;2;04;;Biały Bukowiec;0176880;0176880;2021-01-01
22;07;03;2;00;;Biały Dwór;0151064;0151058;2021-01-01
22;01;06;5;00;;Białynia;0747532;0747526;2021-01-01
22;15;04;2;04;;Biebrowo;0160198;0160198;2021-01-01
22;12;02;2;01;;Bięcino;0743267;0743267;2021-01-01
22;13;05;2;04;;Biedaczek;0162300;0162292;2021-01-01
22;15;09;2;00;;Biedaki;0175509;0175490;2021-01-01
22;12;08;2;00;;Bielaki;1014961;0750592;2021-01-01
22;08;05;2;00;;Bielawa;1014659;0752734;2021-01-01
22;15;07;2;00;;Bielawa;0167065;0167059;2021-01-01
22;05;07;2;00;;Bielawki;0174579;0174591;2021-01-01
22;14;04;5;01;;Bielawki;0168722;0168722;2021-01-01
22;14;04;5;04;;Bielawski Las;0168739;0168739;2021-01-01
22;01;08;2;00;;Bielawy;0751485;0751479;2021-01-01
22;02;04;5;01;;Bielawy;0082883;0082883;2021-01-01
22;05;03;2;00;;Bielawy;0169785;0169762;2021-01-01
22;14;02;5;02;;Bielica;0161476;0161460;2021-01-01
22;04;03;2;01;;Bielkówko;0163831;0163831;2021-01-01
22;04;03;2;04;;Bielkowo;0164032;0164032;2021-01-01
22;14;03;2;01;;Bielsk;0167585;0167585;2021-01-01
22;03;05;2;01;;Bielsko;0745616;0745616;2021-01-01
22;12;08;2;01;;Bierkowo;0750570;0750570;2021-01-01
22;03;02;5;01;;Biernatka;0742470;0742470;2021-01-01
22;08;05;2;00;;Bieśno;1014665;0752579;2021-01-01
22;12;05;5;04;;Biesowice;1014843;1014843;2021-01-01
22;12;05;5;01;;Biesowice;0744953;0744953;2021-01-01
22;12;05;5;05;;Biesowiczki;0744960;0744960;2021-01-01
22;15;10;2;01;;Bieszkowice;0176383;0176383;2021-01-01
22;15;09;2;00;;Bieszkówko;0175314;0175308;2021-01-01
22;13;06;2;01;;Bietowo;0166516;0166516;2021-01-01
22;05;07;2;00;;Biguszewo;0175024;0175018;2021-01-01
22;03;02;5;01;;Bińcze;0742486;0742486;2021-01-01
22;02;05;2;01;;Binduga;0746308;0746308;2021-01-01
22;61;01;1;99;;Biskupia Górka;0933039;0933016;2021-01-01
22;03;03;2;01;;Biskupnica;0742724;0742724;2021-01-01
22;15;04;2;00;;Błachówko;0160318;0160301;2021-01-01
22;02;02;5;04;;Blachowo;0080335;0080335;2021-01-01
22;11;07;2;01;;Błądzikowo;0170311;0170311;2021-01-01
22;13;08;2;05;;Błędno;0168544;0168544;2021-01-01
22;02;02;5;05;;Blewiec;0080000;0079964;2021-01-01
22;04;05;2;03;;Bliziny;0169940;0169934;2021-01-01
22;01;06;5;00;;Błoga Góra;0748052;0748046;2021-01-01
22;61;01;1;99;;Błonia;0933045;0933016;2021-01-01
22;02;04;5;02;;Błota;0083256;0083256;2021-01-01
22;04;08;2;01;;Błotnia;0176029;0176029;2021-01-01
22;04;02;2;01;;Błotnik;0159597;0159597;2021-01-01
22;04;02;2;00;;Błotnik Drugi;0159605;0159597;2021-01-01
22;04;02;2;00;;Błotnik Pierwszy;0159611;0159628;2021-01-01
22;01;08;2;00;;Błotowo;0751491;0751479;2021-01-01
22;16;01;5;04;;Blunaki;1015133;1015133;2021-01-01
22;16;01;5;01;;Blunaki;0148949;0148949;2021-01-01
22;01;06;5;01;;Bobięcino;0747408;0747408;2021-01-01
22;03;04;5;04;;Boboszewo;0743540;0743540;2021-01-01
22;13;04;2;01;;Bobowo;0159491;0159491;2021-01-01
22;13;11;2;01;;Bobrowiec;0172209;0172209;2021-01-01
22;15;08;2;02;;Bobrowite;0167556;0167540;2021-01-01
22;12;02;2;04;;Bobrowniki;0743273;0743273;2021-01-01
22;01;03;2;04;;Bochówko;0741854;0741854;2021-01-01
22;01;03;2;01;;Bochowo;0741848;0741848;2021-01-01
22;04;04;2;01;;Bogatka;0169070;0169070;2021-01-01
22;07;06;2;00;;Bogusze;0156430;0156423;2021-01-01
22;12;03;2;04;;Boguszyce;0744090;0744090;2021-01-01
22;15;09;2;01;;Bojano;0175120;0175120;2021-01-01
22;13;10;2;05;;Bojanowo;0172161;0172161;2021-01-01
22;14;06;2;02;;Bojary;0175604;0175604;2021-01-01
22;12;06;2;01;;Bolesławice;0745237;0745237;2021-01-01
22;03;04;5;02;;Bolesławowo;0743557;0743557;2021-01-01
22;13;09;5;01;;Bolesławowo;0171569;0171569;2021-01-01
22;15;10;2;01;;Bolszewo;0176437;0176437;2021-01-01
22;05;06;2;00;;Bolwerk;0173775;0173769;2021-01-01
22;05;02;5;00;;Bór;0163280;0163268;2021-01-01
22;05;04;2;00;;Bór;0171463;0171457;2021-01-01
22;15;09;2;00;;Bór;0175159;0175142;2021-01-01
22;13;10;2;01;;Boraszewo;0172095;0172095;2021-01-01
22;05;05;2;01;;Borcz;0172385;0172385;2021-01-01
22;05;01;2;00;;Borczaki;0160011;0160005;2021-01-01
22;05;05;2;00;;Borcz-Leśniczówka;0172391;0172385;2021-01-01
22;05;07;2;01;;Borek;0174562;0174562;2021-01-01
22;11;07;2;04;;Borek;0170469;0170430;2021-01-01
22;05;07;2;00;;Borek Kamienny;0993455;0174591;2021-01-01
22;12;04;2;00;;Borek Skórzyński;0744686;0744670;2021-01-01
22;09;03;2;01;;Boręty;0151696;0151696;2021-01-01
22;09;03;2;04;;Boręty Drugie;0151704;0151704;2021-01-01
22;09;03;2;04;;Boręty Pierwsze;0151710;0151710;2021-01-01
22;01;05;2;04;;Bórk;1013938;1013938;2021-01-01
22;15;04;2;03;;Borkówko;0160212;0160206;2021-01-01
22;04;04;2;01;;Borkowo;0169087;0169087;2021-01-01
22;05;08;5;01;;Borkowo;0177158;0177158;2021-01-01
22;14;03;2;01;;Borkowo;0167591;0167591;2021-01-01
22;15;04;2;01;;Borkowo Lęborskie;0160206;0160206;2021-01-01
22;14;03;2;04;;Borkowo Leśne;0167600;0167600;2021-01-01
22;02;03;2;04;;Borne;0081665;0081665;2021-01-01
22;14;06;2;04;;Boroszewko;0175610;0175610;2021-01-01
22;14;06;2;01;;Boroszewo;0175596;0175596;2021-01-01
22;05;02;5;00;;Borowiec;0163328;0163311;2021-01-01
22;05;07;2;00;;Borowiec;0174898;0174881;2021-01-01
22;05;08;5;04;;Borowiec;0177135;0177135;2021-01-01
22;06;06;2;04;;Borowiec;0166166;0166166;2021-01-01
22;04;05;2;01;;Borowina;0169897;0169897;2021-01-01
22;15;08;2;02;;Borówko;0167310;0167303;2021-01-01
22;03;04;5;04;;Borówno-Folwark;1014292;1014292;2021-01-01
22;05;02;5;01;;Borowo;0162961;0162961;2021-01-01
22;15;10;2;04;;Borowo;0176733;0176704;2021-01-01
22;05;04;2;01;;Borowy Las;0170883;0170883;2021-01-01
22;01;05;2;01;;Borowy Młyn;0746604;0746604;2021-01-01
22;07;05;2;01;;Borowy Młyn;0156245;0156245;2021-01-01
22;06;03;2;01;;Borsk;0162412;0162412;2021-01-01
22;06;02;2;05;;Borsztal;0161039;0161039;2021-01-01
22;05;06;2;01;;Borucino;0173663;0173663;2021-01-01
22;01;02;5;05;;Bory;0741185;0741185;2021-01-01
22;05;02;5;00;;Bory;0163713;0163707;2021-01-01
22;02;05;2;04;;Boryń;0746478;0746478;2021-01-01
22;13;13;2;01;;Borzechowo;0176822;0176822;2021-01-01
22;04;04;2;02;;Borzęcin;0169182;0169182;2021-01-01
22;12;03;2;01;;Borzęcinko;0743913;0743913;2021-01-01
22;12;03;2;01;;Borzęcino;0743907;0743907;2021-01-01
22;05;01;2;01;;Borzestowo;0159812;0159812;2021-01-01
22;05;01;2;01;;Borzestowska Huta;0159858;0159858;2021-01-01
22;01;06;5;04;;Borzykowo;0747762;0747762;2021-01-01
22;12;05;5;04;;Borzysław;1065467;1065467;2021-01-01
22;04;05;2;02;;Borzyszewo;1014352;1014352;2021-01-01
22;01;05;2;01;;Borzyszkowy;0746751;0746751;2021-01-01
22;01;01;2;01;;Borzytuchom;0740837;0740837;2021-01-01
22;01;09;2;01;;Bożanka;0751611;0751611;2021-01-01
22;15;09;2;00;;Bożanka;1015334;0175290;2021-01-01
22;15;07;2;03;;Bożejewo;0166893;0166887;2021-01-01
22;13;09;5;01;;Bożepole Królewskie;0171606;0171606;2021-01-01
22;15;08;2;04;;Bożepole Małe;0167094;0167094;2021-01-01
22;06;08;2;01;;Bożepole Szlacheckie;0172770;0172770;2021-01-01
22;15;08;2;01;;Bożepole Wielkie;0167102;0167102;2021-01-01
22;07;03;2;01;;Brachlewo;0151058;0151058;2021-01-01
22;61;01;1;99;;Brama Oliwska;0933051;0933016;2021-01-01
22;15;09;2;00;;Brazylia;0175082;0175060;2021-01-01
22;02;04;5;01;;Brda;0082995;0082995;2021-01-01
22;03;07;2;01;;Breńsk;0750020;0750020;2021-01-01
22;61;01;1;99;;Brętowo;0933068;0933016;2021-01-01
22;01;09;2;01;;Broczyna;0751628;0751628;2021-01-01
22;02;02;5;02;;Broda;0080312;0080312;2021-01-01
22;15;05;2;05;;Brodnica;0161803;0161803;2021-01-01
22;05;02;5;01;;Brodnica Dolna;0163067;0163067;2021-01-01
22;05;02;5;01;;Brodnica Górna;0162978;0162978;2021-01-01
22;14;02;5;01;;Brody Pomorskie;0161097;0161097;2021-01-01
22;14;02;5;04;;Brodzkie Młyny;0934487;0161140;2021-01-01
22;07;03;2;01;;Brokowo;0151070;0151070;2021-01-01
22;10;04;2;04;;Broniewo;0157641;0157641;2021-01-01
22;07;06;2;01;;Bronisławowo;0156446;0156446;2021-01-01
22;07;03;2;04;;Bronno;0151207;0151207;2021-01-01
22;10;04;2;01;;Bronowo;0157635;0157635;2021-01-01
22;12;05;5;01;;Bronowo;0744999;0744999;2021-01-01
22;11;07;2;01;;Brudzewo;0170334;0170334;2021-01-01
22;16;01;5;01;;Bruk;0148955;0148955;2021-01-01
22;13;12;2;02;;Brunswałd;0173380;0173380;2021-01-01
22;12;08;2;01;;Bruskowo Małe;0750586;0750586;2021-01-01
22;12;08;2;01;;Bruskowo Wielkie;0750600;0750600;2021-01-01
22;02;02;4;96;;Brusy;0928848;0928848;2021-01-01
22;02;02;5;01;;Brusy-Jaglie;0079734;0079734;2021-01-01
22;02;02;5;01;;Brusy-Wybudowanie;0079740;0079740;2021-01-01
22;03;05;2;04;;Bryle;0745622;0745622;2021-01-01
22;01;02;5;03;;Brynki Rekowskie;0741191;0741179;2021-01-01
22;06;05;2;04;;Brzęczek;0165988;0165988;2021-01-01
22;03;07;2;01;;Brzezie;0749985;0749985;2021-01-01
22;01;05;2;02;;Brzezieński Młyn;0746805;0746805;2021-01-01
22;12;03;2;01;;Brzeziniec;0743920;0743920;2021-01-01
22;01;03;2;04;;Brzezinka;0742279;0742279;2021-01-01
22;12;05;5;05;;Brzezinka;0745177;0745177;2021-01-01
22;05;03;2;00;;Brzeziny;0169791;0169762;2021-01-01
22;03;03;2;01;;Brzeźno;0742730;0742730;2021-01-01
22;03;03;2;04;;Brzeźno;1014240;1014240;2021-01-01
22;14;03;2;04;;Brzeźno;0167616;0167616;2021-01-01
22;61;01;1;99;;Brzeźno;0933074;0933016;2021-01-01
22;15;08;2;01;;Brzeźno Lęborskie;0167119;0167119;2021-01-01
22;01;05;2;01;;Brzeźno Szlacheckie;0746797;0746797;2021-01-01
22;13;12;2;01;;Brzeźno Wielkie;0173249;0173249;2021-01-01
22;01;05;2;04;;Brzósk;0746780;0746780;2021-01-01
22;13;06;2;00;;Brzóski;0166545;0166539;2021-01-01
22;09;07;5;01;;Brzózki;0153471;0153471;2021-01-01
22;16;04;2;04;;Brzozówka;0157569;0157569;2021-01-01
22;15;09;2;00;;Brzozówka;1015340;0175290;2021-01-01
22;01;05;2;01;;Brzozowo;0746840;0746840;2021-01-01
22;14;05;2;01;;Brzuśce;0174289;0174289;2021-01-01
22;11;06;2;01;;Brzyno;0164983;0164983;2021-01-01
22;03;04;5;04;;Buchowo;0743592;0743592;2021-01-01
22;06;03;2;00;;Buchta;0162910;0162903;2021-01-01
22;16;03;2;01;;Bucznik;0156771;0156771;2021-01-01
22;05;03;2;00;;Buczyno;0169532;0169526;2021-01-01
22;12;03;2;03;;Budówko;0743942;0743936;2021-01-01
22;12;03;2;01;;Budowo;0743936;0743936;2021-01-01
22;01;05;2;04;;Budy;0747153;0747153;2021-01-01
22;12;02;2;02;;Budy;0743304;0743304;2021-01-01
22;13;06;2;01;;Budy;0166812;0166812;2021-01-01
22;02;04;5;01;;Budziska;0083078;0083078;2021-01-01
22;16;01;5;01;;Budzisz;0148961;0148961;2021-01-01
22;03;04;5;01;;Buka;0743600;0743600;2021-01-01
22;11;07;2;00;;Buki;0170446;0170430;2021-01-01
22;12;09;2;01;;Bukowa;0751031;0751031;2021-01-01
22;02;04;5;01;;Bukowa Góra;0083049;0083049;2021-01-01
22;05;02;5;00;;Bukowa Góra;0163720;0163707;2021-01-01
22;05;07;2;01;;Bukowa Góra;0174585;0174585;2021-01-01
22;06;05;2;00;;Bukowe Pole;0165965;0165959;2021-01-01
22;14;05;2;04;;Bukowiec;0174295;0174295;2021-01-01
22;08;03;2;01;;Bukowina;0741340;0741340;2021-01-01
22;05;01;2;00;;Bukowinki;0159893;0159870;2021-01-01
22;13;08;2;01;;Bukowiny;0168320;0168320;2021-01-01
22;12;08;2;04;;Bukówka;0750617;0750617;2021-01-01
22;01;08;2;05;;Bukówki;0751427;0751427;2021-01-01
22;01;05;2;02;;Bukowo;0746610;0746610;2021-01-01
22;03;03;2;01;;Bukowo;0742747;0742747;2021-01-01
22;05;04;2;02;;Bukowo;0170908;0170908;2021-01-01
22;16;04;2;01;;Bukowo;0157196;0157196;2021-01-01
22;03;03;2;04;;Bukowo Człuchowskie;0742753;0742753;2021-01-01
22;08;03;2;00;;Bukowski Młyn;0741357;0741340;2021-01-01
22;01;05;2;00;;Buksewo;1065361;0746700;2021-01-01
22;05;02;5;02;;Burchardztwo;0163096;0163096;2021-01-01
22;02;03;2;00;;Burdychowo;0082200;0082191;2021-01-01
22;06;07;2;00;;Burowo;0168107;0168099;2021-01-01
22;05;03;2;00;;Bursztynik;0169561;0169555;2021-01-01
22;03;04;5;04;;Buszkowo;0743623;0743623;2021-01-01
22;04;03;2;01;;Buszkowy;0163860;0163860;2021-01-01
22;04;03;2;00;;Buszkowy Dolne;0163877;0163860;2021-01-01
22;15;05;2;00;;Bychówko;0161660;0161654;2021-01-01
22;15;05;2;01;;Bychowo;0161654;0161654;2021-01-01
22;01;06;5;04;;Byczyna;0748106;0748106;2021-01-01
22;01;05;2;04;;Bydgoszcz;0746627;0746627;2021-01-01
22;12;08;2;01;;Bydlino;0750623;0750623;2021-01-01
22;01;07;2;01;;Bylina;0748951;0748951;2021-01-01
22;05;02;5;04;;Bylowo-Leśnictwo;0163370;0163370;2021-01-01
22;61;01;1;99;;Bysewo;0933080;0933016;2021-01-01
22;04;04;2;01;;Bystra;0169101;0169101;2021-01-01
22;09;06;2;01;;Bystrze;0152655;0152655;2021-01-01
22;13;13;2;01;;Bytonia;0176851;0176851;2021-01-01
22;01;02;4;96;;Bytów;0977290;0977290;2021-01-01
22;06;06;2;00;;Bytówka;0166433;0166410;2021-01-01
22;02;02;5;04;;Bytówko;1014040;1014040;2021-01-01
22;12;06;2;01;;Bzowo;0745243;0745243;2021-01-01
22;12;04;2;00;;Cecenówko;0744338;0744321;2021-01-01
22;12;04;2;01;;Cecenowo;0744321;0744321;2021-01-01
22;01;08;2;03;;Cechyny;0751321;0751315;2021-01-01
22;04;02;2;01;;Cedry Małe;0159628;0159628;2021-01-01
22;04;02;2;00;;Cedry Małe-Kolonia;0159634;0159628;2021-01-01
22;04;02;2;01;;Cedry Wielkie;0159640;0159640;2021-01-01
22;02;02;5;00;;Cegielnia;1000864;0079912;2021-01-01
22;05;02;5;00;;Cegielnia;0163430;0163417;2021-01-01
22;06;01;1;99;;Cegielnia;0934560;0934553;2021-01-01
22;13;05;2;03;;Cegielnia;0162352;0162346;2021-01-01
22;15;05;2;03;;Cegielnia;0161737;0161720;2021-01-01
22;08;05;2;02;;Cegielnia Charbrowska;0752540;0752540;2021-01-01
22;01;07;2;03;;Ceglarnia;0748715;0748690;2021-01-01
22;05;01;2;00;;Cegliska;0159982;0159976;2021-01-01
22;11;07;2;04;;Celbówko;0170357;0170357;2021-01-01
22;11;07;2;04;;Celbowo;0170340;0170340;2021-01-01
22;13;09;5;04;;Celmerostwo;0171871;0171871;2021-01-01
22;15;03;1;99;;Cementownia;0934990;0934984;2021-01-01
22;11;04;4;99;;Cetniewo;0935021;0935015;2021-01-01
22;01;09;2;01;;Cetyń;0751657;0751657;2021-01-01
22;08;03;2;01;;Cewice;0741363;0741363;2021-01-01
22;01;08;2;03;;Chabzewo;0751580;0751574;2021-01-01
22;01;07;2;04;;Chałupa;0748649;0748649;2021-01-01
22;11;04;5;01;;Chałupy;0935038;0935038;2021-01-01
22;08;05;2;01;;Charbrowo;0752480;0752480;2021-01-01
22;08;05;2;02;;Charbrowski Bór;0752556;0752556;2021-01-01
22;12;10;2;01;;Charnowo;0752071;0752071;2021-01-01
22;16;01;5;04;;Chartowo;0148990;0148990;2021-01-01
22;15;07;2;04;;Charwatynia;0166901;0166901;2021-01-01
22;02;03;2;01;;Charzykowy;0081346;0081346;2021-01-01
22;61;01;1;99;;Chełm;0933097;0933016;2021-01-01
22;01;10;2;00;;Chełmek;1014004;0751924;2021-01-01
22;10;04;2;01;;Chełmek;0157670;0157670;2021-01-01
22;10;04;2;04;;Chełmek-Osada;0157687;0157687;2021-01-01
22;11;04;5;01;;Chłapowo;0935044;0935044;2021-01-01
22;09;07;5;01;;Chlebówka;0153488;0153488;2021-01-01
22;01;06;5;04;;Chlebowo;0747727;0747727;2021-01-01
22;12;07;2;01;;Chlewnica;0749330;0749330;2021-01-01
22;02;02;5;04;;Chłopowy;0079823;0079823;2021-01-01
22;15;08;2;01;;Chmieleniec;0167125;0167125;2021-01-01
22;15;08;2;00;;Chmieleniec-Gajówka;0167131;0167125;2021-01-01
22;05;01;2;00;;Chmieleńskie Chrósty;0159901;0159870;2021-01-01
22;05;01;2;01;;Chmielno;0159870;0159870;2021-01-01
22;05;01;2;00;;Chmielonko;0159918;0159870;2021-01-01
22;08;04;2;01;;Chocielewko;0748230;0748230;2021-01-01
22;01;10;2;00;;Chocimierz;1014010;0752059;2021-01-01
22;02;03;2;01;;Chociński Młyn;0082305;0082305;2021-01-01
22;12;04;2;01;;Choćmirówko;0744350;0744350;2021-01-01
22;12;04;2;01;;Choćmirowo;0744344;0744344;2021-01-01
22;15;04;2;04;;Choczewko;0160229;0160229;2021-01-01
22;15;04;2;01;;Choczewo;0160235;0160235;2021-01-01
22;05;02;5;00;;Chojna;0163334;0163311;2021-01-01
22;05;07;2;00;;Chojna;0174600;0174591;2021-01-01
22;02;03;2;04;;Chojnaty;0081441;0081441;2021-01-01
22;02;01;1;96;;Chojnice;0928854;0928854;2021-01-01
22;02;03;2;01;;Chojniczki;0081458;0081458;2021-01-01
22;01;03;2;00;;Chojnowo;0741966;0741943;2021-01-01
22;06;03;2;04;;Chojny;1067124;0162783;2021-01-01
22;16;01;5;04;;Chojty;0148978;0148978;2021-01-01
22;01;02;5;04;;Chomice;0741268;0741268;2021-01-01
22;10;04;2;01;;Chorążówka;0157693;0157693;2021-01-01
22;12;05;5;04;;Chorówko;0745071;0745071;2021-01-01
22;12;05;5;04;;Chorowo;0745131;0745131;2021-01-01
22;01;07;2;01;;Chośnica;0748632;0748632;2021-01-01
22;01;01;2;01;;Chotkowo;0740843;0740843;2021-01-01
22;05;06;2;00;;Chróstowo;0174272;0174250;2021-01-01
22;06;08;2;04;;Chrósty;0172787;0172787;2021-01-01
22;06;05;2;01;;Chrósty Wysińskie;0165787;0165787;2021-01-01
22;15;08;2;01;;Chrzanowo;0167177;0167177;2021-01-01
